,Country Name,Year,Education Expenditure,Fertility rates,Health Expenditure,Labor Force Participation,Num of Elderly Beds,Population Growth,Tax Revenue,Teacher-Pupil Ratio,Working Age Population
140,Ireland,0.25,0.29999186552738705,0.398936170212766,0.557786439861973,0.45223100629773544,0.015871324775289658,0.5433302432998294,0.4804398272097169,0.18415728419591518,0.5679392463442762
141,Ireland,0.375,0.32445457534786803,0.3723404255319149,0.5588096236020936,0.4629505560766447,0.015495127187889928,0.5641567670466876,0.4946031957128432,0.1997128232355181,0.5354698339535146
142,Ireland,0.5,0.3489172851683492,0.351063829787234,0.5523725482874338,0.4559158515342355,0.016023609558669067,0.6055708864508629,0.49955119159246314,0.21637008181169842,0.5164305762605822
143,Ireland,0.625,0.3733799949888302,0.3297872340425533,0.5767358848954984,0.4582607530483719,0.0168668940705843,0.6488888869280278,0.3500618396592055,0.23457536170781992,0.5063349716649616
144,Ireland,0.75,0.3978427049057678,0.3085106382978724,0.6146636751682238,0.4703202465496448,0.017041449751137774,0.6861591758883878,0.3619771577250936,0.25154587406420986,0.49819827663240773
145,Ireland,0.875,0.4223054147262488,0.2872340425531915,0.6455194094436684,0.46362052793782643,0.017243693574123867,0.6780243363719414,0.33182223836622304,0.2202143189314627,0.49343343106126575
146,Ireland,1.0,0.44676812454672993,0.2765957446808511,0.6834839426170134,0.4696502746884629,0.0175560880507006,0.7084500725306723,0.32624047662506844,0.2203146151458001,0.4902648262252187
147,Iceland,0.0,0.6601934674926015,0.5159574468085107,0.33796265151443367,0.8961878601098753,0.0002738718436270022,0.42834299777354684,0.40149270838606077,0.2624658072034138,0.6145489651544667
148,Iceland,0.125,0.6008282420238139,0.42021276595744683,0.34234947896215145,0.8746147661798201,0.00022812621699919524,0.5193713899914054,0.4137386307306966,0.23793111588334828,0.5979253041827739
149,Iceland,0.25,0.6478213508674,0.4308510638297873,0.3530391321838396,0.8772946536245474,0.00022571855243983698,0.5652799223581975,0.44544746279958813,0.2301263460551387,0.583278076233257
150,Iceland,0.375,0.7385333442429068,0.3723404255319149,0.37946288813014045,0.9015476349993298,0.00025220286259277784,0.6490996780787074,0.45073078143554657,0.22735746115379743,0.569152150491026
151,Iceland,0.5,0.7028189832822446,0.3723404255319149,0.40045330552515757,0.9449283130108533,0.000301860944129542,0.6828513755919111,0.5483284122059024,0.21948950143646773,0.5579139065123134
152,Iceland,0.625,0.7496225966506085,0.3031914893617022,0.42568639498855254,0.9720621733887176,0.0003084820216677772,0.6685572718186833,0.4862788704217966,0.22569084147028665,0.5528895934136018
153,Iceland,0.75,0.6322438181135983,0.2712765957446809,0.474656784522448,1.0,0.0003277433381426433,0.7386744863911449,1.0,0.21764481504641406,0.5576724501562007
154,Iceland,0.875,0.7684222865168794,0.2553191489361702,0.5108575957321223,0.9727656438429585,0.0003310538769117609,0.9326338686945193,0.5287499564079126,0.2242976299218771,0.5753967799006412
155,Iceland,1.0,0.7857894464580538,0.2553191489361702,0.5375059163180297,0.9382620929920942,0.00033948070286951484,1.0,0.4962245051643177,0.2293217172200513,0.5965015100258027
156,Israel,0.0,0.8291366089986469,0.9574468085106382,0.1714494006546387,0.5064987270534635,0.009908743494038924,0.8275353058774421,0.4654654757494108,0.4955417459637022,0.25429822944038777
157,Israel,0.125,0.8315886422705552,0.9308510638297873,0.18769982832768606,0.4991290365804635,0.009960508282065126,0.8318551663472331,0.47297555711164135,0.6224467860645625,0.23814651449016352
158,Israel,0.25,0.8882415081170995,0.9680851063829787,0.2055142686202745,0.5172182768323729,0.01021752647377662,0.8314649102199853,0.4526400319630105,0.6159976412600422,0.21627158401006427
159,Israel,0.375,0.9089594247866313,0.9574468085106382,0.2289010503594728,0.5205681361382821,0.010391480238190256,0.8354963381498233,0.4817627985487481,0.634559152791875,0.1958592375315418
160,Israel,0.5,0.9670213633108242,0.9840425531914895,0.23375361810807735,0.5383223904596004,0.01038485916065202,0.8463318994163787,0.4919713227521579,0.6330389503022218,0.17913427293148193
161,Israel,0.625,0.9905083048814279,0.9893617021276596,0.24443274305068832,0.5343025592925097,0.010398703231868329,0.8588395146979939,0.4992792720663407,0.6349456806507637,0.15964446854597678
162,Israel,0.75,0.9858584927535458,1.0,0.2722161791485224,0.5359774889454643,0.010302396649493999,0.8545977317470171,0.49842410402784215,0.6497220086880532,0.13689355578927712
163,Israel,0.875,1.0,1.0,0.2897376410596418,0.5312876859171914,0.010116404562283573,0.8502175391462645,0.5397143027857533,0.6389023499359365,0.11657013097094236
164,Israel,1.0,0.9895667152078712,0.9893617021276596,0.30145263982482173,0.528942784403055,0.00998097343081967,0.8477658937521819,0.4864909488980568,0.6340722304960233,0.10319432809196105
165,Italy,0.0,0.08328745432269072,0.12234042553191489,0.3129919964887667,0.002009915583545567,0.1268785050329218,0.5198014129085158,0.5203990665734065,0.5128241151562936,0.505080394701076
166,Italy,0.125,0.04002906085870885,0.11170212765957445,0.3228716013299746,0.0,0.13159511990470463,0.4923305325811305,0.5192619193260953,0.5128241151562936,0.49014023015397923
167,Italy,0.25,0.01687870373294847,0.10638297872340424,0.3229640594529059,0.03148867747554595,0.13365668268365516,0.5120936928977953,0.5639867838786615,0.5128241151562936,0.46692217784937934
168,Italy,0.375,0.017131302955962855,0.08510638297872336,0.3234316487039629,0.021774085488409436,0.13959879881615134,0.6923207064792629,0.5705987159232297,0.5128241151562936,0.445553140297313
169,Italy,0.5,0.009540448845321549,0.07446808510638304,0.3226154268139941,0.03081870561436425,0.142657736638816,0.6433504244093851,0.560346199756319,0.5128241151562936,0.4250719709212346
170,Italy,0.625,0.009684502137111969,0.06382978723404262,0.3300413166516629,0.027803832239045898,0.1458509017606649,0.4379704342286482,0.5568506288704917,0.5128241151562936,0.410176766311729
171,Italy,0.75,0.0018260548390606484,0.0585106382978724,0.359561741754156,0.04555808656036444,0.1461717230631994,0.42308005609167976,0.5682374330394471,0.5128241151562936,0.40055134680731935
172,Italy,0.875,0.007161821836111124,0.04787234042553196,0.3763798052944052,0.05594265040868288,0.15024850107833276,0.42713607216640426,0.5549281347981332,0.5128241151562936,0.3940581823754478
173,Italy,1.0,0.0258695239700282,0.03191489361702131,0.3937098392856651,0.05962749564518293,0.17284744254860923,0.4189923155935745,0.5395923514656101,0.5128241151562936,0.38926445618069117
174,Japan,0.0,0.09077095836934701,0.08510638297872336,0.32145707021479836,0.38322390459600686,0.4260789798243729,0.4611314196361249,0.09693795610534578,0.13761986257061293,0.32980125162668433
175,Japan,0.125,0.06690318642353252,0.08510638297872336,0.401931579493432,0.3721693688865067,0.4476095201464342,0.4199721696361004,0.09693795610534578,0.1411194801517339,0.30817768368498266
176,Japan,0.25,0.06374781219775667,0.0957446808510638,0.4309460787844676,0.3641297065523247,0.4628614732138289,0.4251408637849371,0.09693795610534578,0.13812382103518941,0.26507315352492195
177,Japan,0.375,0.05983822800111117,0.10638297872340424,0.45708446212496484,0.3721693688865067,0.4668317120722107,0.42826827377287013,0.09693795610534578,0.12973715854582188,0.20196724822874795
178,Japan,0.5,0.06665518663054125,0.10106382978723402,0.4623922314170421,0.37853410156773404,0.4769029729240063,0.43061354083152575,0.09693795610534578,0.12825730372802993,0.13836340077937298
179,Japan,0.625,0.05120984070851888,0.11702127659574467,0.48355003153435605,0.38054401715127956,0.49442053834175714,0.43599562406943626,0.09693795610534578,0.12883774487705438,0.08664745218780333
180,Japan,0.75,0.034014974003887755,0.11170212765957445,0.47501697571950807,0.3969583277502345,0.4975216102942106,0.4471343642401774,0.09693795610534578,0.12709082274032327,0.04947470903499111
181,Japan,0.875,0.029877903410421725,0.10638297872340424,0.4882448124038413,0.4120326946268255,0.5081568665690359,0.44090804663637834,0.09693795610534578,0.12921557457676716,0.021060486562562698
182,Japan,1.0,0.02758096171511602,0.10106382978723402,0.5043970285305198,0.4458662736165081,0.5605410263031334,0.4317913040990934,0.09693795610534578,0.12878982314939869,0.0
183,Lithuania,0.0,0.5908831378637934,0.14361702127659576,0.0694971880421713,0.29076778775291434,0.009953887204526892,0.03271892817530019,0.2547966783188277,0.02943861960628595,0.6293887657930952
184,Lithuania,0.125,0.5100658385711602,0.17021276595744686,0.0862062269367267,0.3098619857965965,0.009810029247105235,0.0,0.2381838464447137,0.03561095122468499,0.6199265840676023
185,Lithuania,0.25,0.6891468910628531,0.19680851063829793,0.09564688404010586,0.3212515074366875,0.00998398301151887,0.18580818215594572,0.23982184354761932,0.037707131190711535,0.609948641975297
186,Lithuania,0.375,0.665803267399959,0.19148936170212771,0.10747516492172565,0.3302961275626423,0.010117608394563252,0.2524925753310999,0.24227469766817064,0.045246874547868986,0.5965791474504335
187,Lithuania,0.5,0.642162337907612,0.21276595744680848,0.12242437475888249,0.3614498191075974,0.010095337497389188,0.2833194236571898,0.250368544589056,0.05377050303178868,0.5784145669097784
188,Lithuania,0.625,0.6353756427830902,0.25,0.1390311019474584,0.36915449551118834,0.010275310423201218,0.2669262897815298,0.279922277854001,0.06410673184807408,0.5562813942603942
189,Lithuania,0.75,0.5902538472124329,0.24468085106382978,0.1631444401345947,0.4083478493903255,0.010838703930091053,0.20009075715975197,0.2880716108630502,0.06618001502871652,0.5311018829182064
190,Lithuania,0.875,0.562807740121974,0.21276595744680848,0.18123739489346163,0.4173924695162803,0.011110770025298535,0.1742374379501608,0.2784002051429786,0.06588194210097084,0.5041572934861145
191,Lithuania,1.0,0.528096048926049,0.21276595744680848,0.20820170319995535,0.4492161329224171,0.01126967588621618,0.2642044480583277,0.2829875106401846,0.06621653201818041,0.47970291240817153
192,Latvia,0.0,0.5378594763718085,0.06914893617021284,0.031114801792194995,0.3597748894546429,0.0024540121021259078,0.03588675803328155,0.38191842200519927,0.37467093646968225,0.6353365500692507
193,Latvia,0.125,0.6140895155533781,0.05319148936170218,0.03463734594034831,0.34771539595337,0.0029554082466122654,0.08866351452248214,0.4143214716646479,0.37103930767978816,0.6146550243580714
194,Latvia,0.25,0.6655185636075107,0.11170212765957445,0.04173236582525911,0.3882486935548705,0.003341236492249427,0.2062357433902004,0.43072999487046126,0.37194466927421543,0.5846010430790605
195,Latvia,0.375,0.6845390259219781,0.1542553191489362,0.05149224137903921,0.37819911563714315,0.0033129464336769674,0.24053548841497455,0.4538985219167361,0.375723730225098,0.5471299681057704
196,Latvia,0.5,0.7081711238604931,0.2234042553191489,0.062164933847550174,0.37283934074768865,0.00211814289609543,0.26672583690639706,0.4642072501708796,0.4032323407205807,0.5075889978633434
197,Latvia,0.625,0.7109078609248499,0.25,0.07703127160702805,0.39963821519496173,0.0019947500874283194,0.29166544041948783,0.47591701514616536,0.3883990544740827,0.4717509069011121
198,Latvia,0.75,0.6708093491936571,0.2712765957446809,0.10774101502510998,0.41136272276564384,0.0019803041000721697,0.2723689889485844,0.5143155048783025,0.41857809805920493,0.435558610667415
199,Latvia,0.875,0.6838622690447478,0.24468085106382978,0.11761066898442729,0.42509714591987124,0.0019514121253598705,0.2779740048756909,0.513476078867981,0.4497737894735314,0.3990689717121159
200,Latvia,1.0,0.6720290180297239,0.19680851063829793,0.1448501233121002,0.44553128768591704,0.0018659400335026524,0.2996644461446083,0.4910050265972755,0.4470460707659313,0.36987237278891727
201,Netherlands,0.0,0.3724465613844885,0.29787234042553196,0.5097728133876585,0.5594265040868284,0.10240760436774428,0.5613951417204545,0.4276463095218809,0.4143878990249145,0.6218052824218688
202,Netherlands,0.125,0.3703558569199258,0.2819148936170213,0.5361756523962418,0.549376926169101,0.10243770017473626,0.5519768667540924,0.40159613554219187,0.4071143935511914,0.5966842608567274
203,Netherlands,0.25,0.3755500538968482,0.26063829787234044,0.5647407590888195,0.5647862789762829,0.1432783121789906,0.5324546010599847,0.3733102661905023,0.4194131649945956,0.5619898940957097
204,Netherlands,0.375,0.35869784318563513,0.23936170212765956,0.5960305863661451,0.5631113493233284,0.1427275589110374,0.5172145288687603,0.38309855638372947,0.40583390883606707,0.536875370803825
205,Netherlands,0.5,0.3813442891733335,0.2553191489361702,0.5952509574141044,0.5443521372102371,0.14313746380226813,0.5303829630527899,0.4156061653998489,0.445788995776569,0.5185715734569417
206,Netherlands,0.625,0.38343214238482426,0.22872340425531912,0.5939268374719469,0.544017151279646,0.1403481844102516,0.5472755213642636,0.43365099825127235,0.4619736507329814,0.505793011573098
207,Netherlands,0.75,0.4094066247808157,0.22872340425531912,0.6204801486640177,0.5343025592925097,0.13981789629105293,0.5652957520576765,0.4592790724479225,0.5274821722387653,0.4961349745960967
208,Netherlands,0.875,0.40806240364208457,0.20744680851063838,0.6457674825722578,0.5316226718477824,0.14008755472170106,0.5772522415998973,0.49991406307023084,0.5991690496839834,0.484920173476214
209,Netherlands,1.0,0.3970185938036407,0.19148936170212771,0.6765874783705177,0.540332306043146,0.14147497142403126,0.5757795787995319,0.498908509952888,0.6479836428333723,0.4736316586611094
210,Norway,0.0,0.3612724967372365,0.3829787234042553,0.5921875552084177,0.5861248827549242,0.023602937591528872,0.7098256585266194,0.6258442856558319,0.2810793221586762,0.5582733657068385
211,Norway,0.125,0.33883927837313077,0.3457446808510638,0.6331556962982829,0.5709835186922149,0.0235927050171516,0.7202626275754163,0.6536647744577941,0.2775987706805419,0.5521021271299088
212,Norway,0.25,0.33152402015333693,0.3297872340425533,0.6715737503987317,0.5753718343829559,0.023864771112359084,0.7235546860870545,0.6302772611005898,0.27417625786049754,0.5447592986560291
213,Norway,0.375,0.3093216925204873,0.29255319148936176,0.7040283387164,0.5665617044084147,0.02368961351566577,0.7024269343712681,0.5661660427199052,0.2708103649272848,0.5372780441992157
214,Norway,0.5,0.31203451224006334,0.2765957446808511,0.7285257735416397,0.5572825941310463,0.023610762501346787,0.6859368800739141,0.5111531200602307,0.27018644389600566,0.530119810291261
215,Norway,0.625,0.3136030920783175,0.26063829787234044,0.7216582099090657,0.5615369154495512,0.02324840898516337,0.6590658026474149,0.4655937386830818,0.2702321392441483,0.5229761629328511
216,Norway,0.75,0.30135101938065906,0.2553191489361702,0.7391547256217338,0.5455915851534237,0.023119598931237703,0.635949737367247,0.46118153390301153,0.30143734733953054,0.5127414623195731
217,Norway,0.875,0.3096056593855518,0.20744680851063838,0.7881214446078306,0.5190606994506229,0.02306362073023262,0.6211021633291689,0.4725298539250158,0.3309115999316501,0.4996288288720166
218,Norway,1.0,0.3093309832070872,0.17553191489361708,0.8409542349814536,0.5283398097279913,0.022898093791776743,0.5912066606235035,0.5077649250907625,0.36467819217503344,0.48741757900605037
219,New Zealand,0.0,0.8604327835609377,0.5,0.293770297727204,0.6528875787216935,0.019736228309199504,0.6826936358625038,0.6054837161211095,0.1317419369019381,0.5559480611022931
220,New Zealand,0.125,0.6605308799197309,0.45744680851063824,0.30968718537674256,0.6612622269864663,0.020578910904974896,0.6119474159410588,0.588785788481297,0.1336945590438739,0.5401571013547977
221,New Zealand,0.25,0.8479295835659032,0.4627659574468086,0.3188445353314228,0.65154763499933,0.020480196658041207,0.5685453358464735,0.6315688850459649,0.1358903476658588,0.5202104685112813
222,New Zealand,0.375,0.817727514673274,0.41489361702127653,0.3465377460085737,0.6572423958193756,0.020941866337298155,0.6131361278224486,0.6248918722968029,0.13801334240866742,0.5037237407580907
223,New Zealand,0.5,0.8258671689275893,0.3670212765957447,0.3631570937415441,0.6883960873643306,0.02125606656229441,0.7939615536734514,0.6296294017692191,0.13971199358174077,0.49808515015780497
224,New Zealand,0.625,0.8469296734205976,0.4042553191489362,0.36120677301049,0.6914109607396489,0.021454698888441464,0.869929102482021,0.6490483064489097,0.14084216493885976,0.498879089645429
225,New Zealand,0.75,0.8325263678981697,0.3404255319148937,0.3930644706248153,0.7312742864799677,0.02225043202530937,0.9124680781636865,0.6445036273209387,0.13893733356107885,0.49903649766645714
226,New Zealand,0.875,0.8103546719445508,0.3085106382978724,0.4082600977411708,0.7630979498861047,0.02234613669154386,0.8806021857441613,0.6461091183232814,0.1350715311181883,0.4971638858407547
227,New Zealand,1.0,0.767885903696082,0.2553191489361702,0.4152892019469463,0.7627629639555137,0.022489392732825676,0.8203416515338225,0.6510835100694791,0.13326959339751002,0.4962634480564762
228,Poland,0.0,0.40879150069030373,0.0957446808510638,0.06975462050290597,0.2628299611416319,0.03722971708135679,0.3996378301290259,0.2773789068993117,0.21795695563686718,0.9501877210907573
229,Poland,0.125,0.43087700411237423,0.05319148936170218,0.07962882178826206,0.26973067131180484,0.03839803630878539,0.4683852215709887,0.28285755267597024,0.21412416690979497,0.940876061677994
230,Poland,0.25,0.44765755635201454,0.05319148936170218,0.0868962712796211,0.28048371968377317,0.03892531484728485,0.4574447540328121,0.25942991521943737,0.2136479181392557,0.915615341671687
231,Poland,0.375,0.4335377585618831,0.03191489361702131,0.10011705019169923,0.28239313948814143,0.03987453659981184,0.44526615746976916,0.2473186565797808,0.21630829978021163,0.8830429984253765
232,Poland,0.5,0.43856683750569664,0.04787234042553196,0.10715540459161782,0.29405064987270524,0.041046467324079475,0.4423317101916617,0.2462164319875439,0.22000888085325954,0.8466703215516078
233,Poland,0.625,0.46415092200982655,0.04787234042553196,0.11942079201758714,0.28875787216936877,0.041874703932498716,0.443993808987822,0.24601607483337937,0.2269943321070457,0.8076068969065409
234,Poland,0.75,0.40786416921123575,0.08510638297872336,0.13765811226686062,0.2940841484657643,0.04236045025734925,0.448785758517312,0.2670383882165183,0.23081831353869128,0.7627563793284196
235,Poland,0.875,0.3882661149809122,0.13297872340425532,0.154185591521493,0.30219080798606457,0.04339454218559362,0.46002125563713236,0.2854036947508612,0.23164885131968044,0.71189026418673
236,Poland,1.0,0.40357163857747524,0.12234042553191489,0.16090840822498173,0.30034838536781455,0.04400970048050965,0.45745264264995733,0.30265303469067495,0.23878588191197941,0.6594942273135732
237,Romania,0.0,0.03784876010690083,0.19148936170212771,0.01867501168894403,0.2254455312876858,0.01428768341137176,0.33717588354559996,0.26435643199146613,0.49063583139772005,0.7339727686888847
238,Romania,0.125,0.23785516255902045,0.1276595744680851,0.0,0.1999866005627763,0.015274825880708647,0.3578566826989507,0.2978722664486708,0.4856376530454476,0.718913796805903
239,Romania,0.25,0.004250767878599374,0.1542553191489362,0.00709993909665099,0.21673589709232205,0.015120735348909719,0.36731424740683843,0.29583818952082447,0.372654207694121,0.7084022974041163
240,Romania,0.375,0.0,0.12234042553191489,0.025419035879462683,0.2140560096475948,0.015178519298334317,0.38227490317038976,0.3166386866080428,0.3786475558614717,0.6987409535550685
241,Romania,0.5,0.05655848599388629,0.17553191489361708,0.026676720035945577,0.2254455312876858,0.015628752570934313,0.38161606295508904,0.3227789061792818,0.37758263706861,0.6803943484342766
242,Romania,0.625,0.06345197867976819,0.20744680851063838,0.03083504026774617,0.21439099557818564,0.021454096972301624,0.36227550446601636,0.35646186775645033,0.37683444258872795,0.6527759699585971
243,Romania,0.75,0.1690543545549518,0.24468085106382978,0.05055396115312816,0.18692214926973058,0.02183390605654039,0.34128768348533944,0.2942860613433656,0.3705621858192437,0.6215637500981008
244,Romania,0.875,0.06392608505986429,0.2553191489361702,0.07549393315894642,0.2277904328018222,0.022161348436613115,0.34040728723498137,0.2417738037500437,0.3731470342611323,0.5862724697625409
245,Romania,1.0,0.12107154683315076,0.2819148936170213,0.107132118733273,0.22913037652418583,0.022322661962090116,0.33848566523064144,0.2003512648972604,0.3749696314740566,0.5501713438316365
246,Slovak Republic,0.0,0.2790374774449689,0.10638297872340424,0.15085066947959702,0.36345973469114295,0.018517348126024385,0.4763707806100626,0.22170181867313143,0.29214421006597907,1.0
247,Slovak Republic,0.125,0.23907308456852672,0.11702127659574467,0.1468736047437855,0.3560900442181429,0.018493271480430805,0.4836116228330631,0.25495074020945774,0.29214421006597907,0.9891331710054451
248,Slovak Republic,0.25,0.18588163696118604,0.0585106382978724,0.16276964717097714,0.3708294251641431,0.020202111401435328,0.49196703673860537,0.23934494030143028,0.29214421006597907,0.9708411699161175
249,Slovak Republic,0.375,0.18041543101993793,0.0585106382978724,0.17169990094707852,0.3731743266782795,0.020373657501289607,0.47926076900887105,0.27984868654012146,0.29214421006597907,0.9455571316379364
250,Slovak Republic,0.5,0.14355922200888868,0.07446808510638304,0.15786303774015012,0.3755192281924159,0.021339130989592267,0.47715150900493014,0.3054276499462643,0.29214421006597907,0.9156708588343712
251,Slovak Republic,0.625,0.12374048812148698,0.09042553191489358,0.16246709676073237,0.38523382017955243,0.022943839418404548,0.4767440341673987,0.32856439654680675,0.29214421006597907,0.8809934655266368
252,Slovak Republic,0.75,0.11682611415448087,0.13297872340425532,0.17300133297650463,0.39896824333377984,0.023229147668688502,0.4836087599353379,0.3280093150082676,0.29214421006597907,0.8366838786786457
253,Slovak Republic,0.875,0.1907273836119926,0.1542553191489362,0.16313893274795013,0.39561838402787086,0.023416945504318446,0.48892752802156214,0.3443295881906919,0.29214421006597907,0.7855712401382171
254,Slovak Republic,1.0,0.1967601440523929,0.16489361702127664,0.17055226259784662,0.3902586091384161,0.02411637205881202,0.4855505451827098,0.3436710447279297,0.29214421006597907,0.7349792360493824
255,Slovenia,0.0,0.48665258009330553,0.18085106382978727,0.2103717134223236,0.36948948144177945,0.010257854855145871,0.5458290613806708,0.32682270171628175,0.5417425695647831,0.8120209694248943
256,Slovenia,0.125,0.4554061703144186,0.17553191489361708,0.22229870527234255,0.32761624011791507,0.010378839999253623,0.499573242686387,0.31931354773266285,0.5656270816716656,0.7948930404733211
257,Slovenia,0.25,0.4911254987829699,0.1861702127659575,0.23049950404757844,0.3148867747554602,0.010767677825589983,0.5000374490034214,0.3202826700859124,0.5912650640903179,0.7605143823743156
258,Slovenia,0.375,0.2720548483762614,0.17021276595744686,0.2424834325946076,0.3048371968377328,0.010915147279850677,0.48498701416087786,0.3214032525749492,0.5698094447231602,0.7214535315134183
259,Slovenia,0.5,0.37570707730350905,0.1861702127659575,0.24309278326523448,0.31924159185314216,0.010918758776689713,0.4774161644834533,0.33066149769824277,0.5427657328281504,0.6790603639993861
260,Slovenia,0.625,0.3487451035319348,0.18085106382978727,0.2516653639111008,0.3075170842824601,0.011107158528459497,0.4727244329849453,0.3418514920911302,0.517726657412131,0.636360846278832
261,Slovenia,0.75,0.4008232196707793,0.1861702127659575,0.2767739624314112,0.2833980972799142,0.01114628307754907,0.4723206167334052,0.3457336332123859,0.4944772746294679,0.5968041294607604
262,Slovenia,0.875,0.4331578474167732,0.20744680851063838,0.2925018339476413,0.34470052257805167,0.01121610534977046,0.47069233873991934,0.3364896099599018,0.4728323475219517,0.557032548764406
263,Slovenia,1.0,0.43673581506229037,0.19680851063829793,0.32622710541105504,0.3574299879405065,0.011423766418015109,0.5309412862463039,0.34277762352653685,0.5103110892809506,0.5154816908636459
264,Sweden,0.0,0.4705067451456829,0.398936170212766,0.36573795315687835,0.5033833578989683,0.0789232442557638,0.6301876445141974,0.6484177929530477,0.6363260032079728,0.4745026931643029
265,Sweden,0.125,0.4704269910830978,0.35638297872340424,0.5203658042238474,0.5141699048639955,0.07803120453652156,0.6104626590031581,0.6220220826597054,0.6363260032079728,0.4427630777308676
266,Sweden,0.25,0.46197862405791273,0.36170212765957444,0.5520433520108474,0.5154763499933002,0.07618272007107425,0.6073457685893966,0.6107027392605708,0.6363260032079728,0.4090663440516838
267,Sweden,0.375,0.4534687178087796,0.351063829787234,0.5762407211525045,0.5272343561570413,0.07532739723636224,0.6291391556739679,0.6163355109562267,0.6363260032079728,0.37577230048077565
268,Sweden,0.5,0.4817539401901461,0.3457446808510638,0.5924838422948577,0.5285073026932868,0.07325740763145397,0.658485442859269,0.6179654866128044,0.6363260032079728,0.3449188530671986
269,Sweden,0.625,0.49908807633178576,0.3297872340425533,0.611562883807089,0.5287417928447005,0.07421746387449808,0.6716999769283626,0.6393754332399659,0.6363260032079728,0.3190568293155342
270,Sweden,0.75,0.5299748124962471,0.3297872340425533,0.6359938529085486,0.5333645986868549,0.07497046096543737,0.712010925801391,0.6732369038399991,0.6363260032079728,0.29841113754748405
271,Sweden,0.875,0.556758330234889,0.29255319148936176,0.6529720135970742,0.5431461878601097,0.0827737018023175,0.7304428328013595,0.6734737533769546,0.6363260032079728,0.2821892573512296
272,Sweden,1.0,0.5771620158592529,0.2819148936170213,0.6869852871845181,0.5463620527937827,0.08360314224301642,0.6928056636899557,0.665961143582689,0.6363260032079728,0.26976783916777014
273,United States,0.0,0.7444744846429933,0.3723404255319149,0.08284902699806028,0.513968913305641,1.0,0.625547219311093,0.0,,0.6265205628961397
274,United States,0.125,0.7392460678063842,0.351063829787234,0.09779368597103863,0.49648264772879525,0.9915563203903306,0.6047171275262719,0.03358753373282773,,0.6174846212521469
275,United States,0.25,0.7480950426401314,0.3457446808510638,0.1032553916936397,0.49182634329358166,0.9927312606952974,0.6060972731319902,0.04133238584435246,,0.6013292682108979
276,United States,0.375,0.7891282454785854,0.33510638297872347,0.11594855831115307,0.4792643708964224,0.9933385940803955,0.5978447088221613,0.06610356013843749,,0.5860318338571092
277,United States,0.5,0.7871977841374478,0.33510638297872347,0.1262139296563318,0.47058823529411764,0.9848816723156496,0.6060489765963263,0.08166048058425288,,0.5760860709040229
278,United States,0.625,0.7918131921737974,0.32446808510638303,0.1342895188378723,0.466367412568672,0.9948704706562872,0.6066274689073528,0.09205861997836184,,0.5710756219024518
279,United States,0.75,0.7842272134551221,0.3138297872340426,0.1516748583076476,0.4713587029344766,0.9880971083346726,0.6042895791834636,0.08106959135336766,,0.5542409630464674
280,United States,0.875,0.7771867240119984,0.2872340425531915,0.16317848166553503,0.47457456786814955,0.9827051435539897,0.5856467991952241,0.10396889804786809,,0.5332968657693123
281,United States,1.0,0.765602852503225,0.26595744680851063,0.17702006556734873,0.4767854750100494,0.9791785168906697,0.5641323042915762,0.04908897655874718,,0.5191285113317745
